Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
1268883.3,Staphylococcus aureus 880,,1268883,131567;2;1783272;1239;91061;1385;90964;1279;1280;1268883,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus 880,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,880,,,,MLST.Staphylococcus_aureus.8,,,,,,,,,,,,,,,,Good,2014-04-28T00:00:00Z,,,PRJNA183704,SAMN02732485,GCF_000647855.2,,JICL00000000,Washington University,WGS,Illumina,76.3x,Newbler MapAsmResearch v. 10/14/2011,,3,31,2908778,32.56,2,560448,61,10,,2912,100,100,,100,,blood of a 35 year-old male,,,,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,,A reference genome for the Human Microbiome Project.,2016-01-17T15:34:58.381Z,2016-01-17T15:34:58.381Z
1409758.3,Staphylococcus aureus DAR5892,,1409758,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409758,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5892,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5892,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224176,SAMN02383543,GCA_000525385.1,"SRR1103430,SRR1103646",JBTG00000000,Broad Institute,WGS,Illumina,141.0x,allpaths v. R48154,,,27,2943713,32.9,3,242204,57,14,,2796,100,99.6,,100,,Blood,,2012,2012,,Venezuela,South America,Venezuela,,"Human, Homo sapiens",Human,,, ,Human,,,,,MRSA USA100,2014-12-08T22:12:59.100Z,2015-03-16T03:17:09.594Z
1409759.3,Staphylococcus aureus DAR5891,,1409759,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409759,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5891,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5891,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-01-31T00:00:00Z,-,,PRJNA224177,SAMN02383544,GCA_000525405.1,"SRR1103585,SRR1103590",JBTH00000000,Broad Institute,WGS,Illumina,140.0x,allpaths v. R48154,,,23,2912036,32.9,2,593140,57,19,,2729,100,99.6,,100,,Blood,,2012,2012,,Venezuela,South America,Venezuela,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:43:33.001Z,2015-03-16T03:17:09.594Z
1409760.3,Staphylococcus aureus DAR5882,,1409760,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409760,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5882,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5882,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224178,SAMN02383545,GCA_000525425.1,"SRR1103429,SRR1103644",JBTI00000000,Broad Institute,WGS,Illumina,140.0x,allpaths v. R48154,,,21,2930056,32.8,3,573649,57,19,,2764,100,99.8,,100,,Blood,,2011,2011,,Peru,South America,Peru,,"Human, Homo sapiens",Human,,, ,Human,,,,,MRSA USA100,2014-12-08T22:12:59.082Z,2015-03-16T03:17:09.594Z
1409761.3,Staphylococcus aureus DAR5883,,1409761,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409761,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5883,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5883,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224179,SAMN02383546,GCA_000525445.1,"SRR1103418,SRR1103628",JBTJ00000000,Broad Institute,WGS,Illumina,138.0x,allpaths v. R48154,,,25,2945348,32.9,4,256382,56,15,,2818,100,99.9,,100,,Blood,,2011,2011,,Peru,South America,Peru,,"Human, Homo sapiens",Human,,, ,Human,,,,,MRSA USA100,2014-12-08T22:12:59.091Z,2015-03-16T03:17:09.594Z
1409762.3,Staphylococcus aureus DAR5876,,1409762,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409762,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5876,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5876,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224180,SAMN02383547,GCA_000525465.1,"SRR1103405,SRR1103482",JBTK00000000,Broad Institute,WGS,Illumina,141.0x,allpaths v. R48154,,,32,2932947,32.9,3,366190,78,17,,2790,100,99.8,,100,,Blood,,2012,2012,,Brazil,South America,Brazil,,"Human, Homo sapiens",Human,,, ,Human,,,,,MRSA USA100,2014-12-08T22:12:59.073Z,2015-03-16T03:17:09.594Z
1409763.3,Staphylococcus aureus DAR5866,,1409763,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409763,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5866,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5866,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224181,SAMN02383548,GCA_000525485.1,"SRR1103554,SRR1103662",JBTL00000000,Broad Institute,WGS,Illumina,145.0x,allpaths v. R48154,,,40,2972031,32.9,3,271630,60,19,,2821,100,99.6,,100,,Blood,,2013,2013,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,, ,Human,,,,,MRSA USA100,2014-12-08T22:12:59.056Z,2015-03-16T03:17:09.594Z
1409764.3,Staphylococcus aureus DAR5860,,1409764,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409764,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5860,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5860,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224182,SAMN02383549,GCA_000525505.1,"SRR1103632,SRR1103696",JBTM00000000,Broad Institute,WGS,Illumina,140.0x,allpaths v. R48154,,,23,2899404,32.8,3,441925,57,19,,2718,100,99.8,,100,,Blood,,2008,2008,,Venezuela,South America,Venezuela,,"Human, Homo sapiens",Human,,, ,Human,,,,,MRSA USA100,2014-12-08T22:12:59.001Z,2015-03-16T03:17:09.594Z
1409765.3,Staphylococcus aureus DAR5844,,1409765,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409765,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5844,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5844,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224183,SAMN02383550,GCA_000525525.1,"SRR1103396,SRR1103597",JBTN00000000,Broad Institute,WGS,Illumina,136.0x,allpaths v. R48154,,,19,3000400,32.9,3,403138,57,17,,2892,100,99.7,,100,,Bronchoalveolar aspirate,,2007,2007,,Peru,South America,Peru,,"Human, Homo sapiens",Human,,, ,Human,,,,,MRSA USA100,2014-12-08T22:12:58.842Z,2015-03-16T03:17:09.594Z
1409766.3,Staphylococcus aureus DAR5842,,1409766,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409766,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5842,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5842,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224184,SAMN02383551,GCA_000525545.1,"SRR1103654,SRR1103685",JBTO00000000,Broad Institute,WGS,Illumina,143.0x,allpaths v. R48154,,,31,2970930,32.9,4,244825,58,19,,2827,100,99.6,,100,,Blood,,2006,2006,,Peru,South America,Peru,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:12:58.824Z,2015-03-16T03:17:09.594Z
1409767.3,Staphylococcus aureus DAR5810,,1409767,131567;2;1783272;1239;91061;1385;90964;1279;1280;1409767,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5810,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5810,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,, ,,,Good,2014-01-31T00:00:00Z,,,PRJNA224185,SAMN02383552,GCA_000525565.1,"SRR1103620,SRR1103692",JBTP00000000,Broad Institute,WGS,Illumina,146.0x,allpaths v. R48154,,,34,2924353,32.8,3,299970,52,12,,2781,100,99.8,,100,,Abdominal abscess,,2001,2001,,Colombia,South America,Colombia,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:12:58.532Z,2015-03-16T03:17:09.594Z
1422203.3,Staphylococcus aureus DAR5880,,1422203,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422203,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5880,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5880,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228286,SAMN02403753,GCA_000608925.1,"SRR1159893,SRR1160077,SRR1162427,SRR1163384",JGQT00000000,Broad Institute,WGS,Illumina,142.0x,allpaths v. R48559,,,41,2926556,32.9,3,345756,57,17,,2766,100,99.6,,100,,Blood,,2011,2011,,Peru,South America,Peru,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:51:17.225Z,2015-03-16T03:17:09.594Z
1422205.3,Staphylococcus aureus DAR5878,,1422205,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422205,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5878,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5878,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228288,SAMN02403755,GCA_000608965.1,"SRR1159196,SRR1160014,SRR1162452,SRR1163487",JGQV00000000,Broad Institute,WGS,Illumina,140.0x,allpaths v. R48559,,,24,2977963,32.9,3,269579,55,13,,2832,100,99.8,,100,,Blood,,2011,2011,,Peru,South America,Peru,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:51:18.307Z,2015-03-16T03:17:09.594Z
1422206.3,Staphylococcus aureus DAR5877,,1422206,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422206,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5877,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5877,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228290,SAMN02403756,GCA_000608985.1,"SRR1159132,SRR1159260,SRR1162439,SRR1163396",JGQW00000000,Broad Institute,WGS,Illumina,98.0x,allpaths v. R48559,,,73,2850328,32.8,9,81135,56,14,,2679,99.9,99.6,,98.2,,Blood,,2011,2011,,Peru,South America,Peru,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:51:18.841Z,2015-03-16T03:17:09.594Z
1422208.3,Staphylococcus aureus DAR5874,,1422208,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422208,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5874,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5874,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228292,SAMN02403758,GCA_000609025.1,"SRR1159222,SRR1160073,SRR1162406,SRR1163403",JGQY00000000,Broad Institute,WGS,Illumina,140.0x,allpaths v. R48559,,,28,2934603,32.8,3,462482,57,14,,2769,100,99.6,,100,,Blood,,2011,2011,,Colombia,South America,Colombia,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:51:20.199Z,2015-03-16T03:17:09.594Z
1422209.3,Staphylococcus aureus DAR5873,,1422209,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422209,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5873,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5873,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228293,SAMN02403759,GCA_000609045.1,"SRR1159074,SRR1160048,SRR1162451,SRR1163011",JGQZ00000000,Broad Institute,WGS,Illumina,142.0x,allpaths v. R48559,,,24,2913001,32.7,3,399558,48,11,,2766,100,99.8,,100,,Blood,,2011,2011,,Colombia,South America,Colombia,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:51:20.733Z,2015-03-16T03:17:09.594Z
1422278.3,Staphylococcus aureus DAR3143,,1422278,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422278,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3143,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3143,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228366,SAMN02403828,GCA_000610405.1,"SRR1167807,SRR1169396,SRR1172083,SRR1172528",JGTP00000000,Broad Institute,WGS,Illumina,70.0x,allpaths v. R48559,,,21,2935621,32.9,3,365657,62,17,,2771,100,99.8,,100,,Osteomyelitis,,2005,2005,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:05.248Z,2015-03-16T03:17:09.594Z
1422279.3,Staphylococcus aureus DAR3144,,1422279,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422279,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3144,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3144,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228367,SAMN02403829,GCA_000610425.1,"SRR1167793,SRR1169604,SRR1172483,SRR1172510",JGTQ00000000,Broad Institute,WGS,Illumina,121.0x,allpaths v. R48559,,,37,2974386,32.8,6,206480,56,13,,2850,100,99.6,,100,,Osteomyelitis,,2005,2005,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:05.829Z,2015-03-16T03:17:09.594Z
1422280.3,Staphylococcus aureus DAR3148,,1422280,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3148,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3148,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228368,SAMN02403830,GCA_000610445.1,"SRR1167876,SRR1169623,SRR1172378,SRR1172500",JGTR00000000,Broad Institute,WGS,Illumina,130.0x,allpaths v. R48559,,,24,2919693,32.9,3,399817,59,16,,2756,100,99.8,,100,,Osteomyelitis,,2005,2005,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:06.492Z,2015-03-16T03:17:09.594Z
1422281.3,Staphylococcus aureus DAR3150,,1422281,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422281,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3150,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3150,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228369,SAMN02403831,GCA_000610465.1,"SRR1167857,SRR1169584,SRR1172555,SRR1174816",JGTS00000000,Broad Institute,WGS,Illumina,72.0x,allpaths v. R48559,,,34,2992444,32.9,5,231148,61,17,,2861,100,99.8,,100,,Osteomyelitis,,2005,2005,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:07.009Z,2015-03-16T03:17:09.594Z
1422282.3,Staphylococcus aureus DAR3152,,1422282,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422282,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3152,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3152,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228370,SAMN02403832,GCA_000610485.1,"SRR1167823,SRR1169391,SRR1172051,SRR1172170",JGTT00000000,Broad Institute,WGS,Illumina,130.0x,allpaths v. R48559,,,29,2972369,32.9,4,387741,57,19,,2815,100,99.8,,100,,Osteomyelitis,,2005,2005,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:08.381Z,2015-03-16T03:17:09.594Z
1422283.3,Staphylococcus aureus DAR3153,,1422283,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422283,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3153,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3153,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228371,SAMN02403833,GCA_000610505.1,"SRR1167771,SRR1169460,SRR1172448,SRR1172550",JGTU00000000,Broad Institute,WGS,Illumina,129.0x,allpaths v. R48559,,,26,2891403,32.8,2,430299,58,15,,2712,100,99.6,,100,,Osteomyelitis,,2005,2005,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:08.967Z,2015-03-16T03:17:09.594Z
1422284.3,Staphylococcus aureus DAR3156,,1422284,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422284,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3156,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3156,,,,MLST.Staphylococcus_aureus.100,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228372,SAMN02403834,GCA_000610525.1,"SRR1167871,SRR1169515,SRR1172104,SRR1172511",JGTV00000000,Broad Institute,WGS,Illumina,74.0x,allpaths v. R48559,,,19,2842948,32.8,2,645271,58,17,,2655,100,99.6,,100,,Osteomyelitis,,2004,2004,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:09.757Z,2015-03-16T03:17:09.594Z
1422285.3,Staphylococcus aureus DAR3157,,1422285,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422285,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3157,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3157,,,,MLST.Staphylococcus_aureus.100,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228373,SAMN02403835,GCA_000610545.1,"SRR1167818,SRR1169532,SRR1172334,SRR1172474",JGTW00000000,Broad Institute,WGS,Illumina,127.0x,allpaths v. R48559,,,12,2884018,32.9,2,716604,59,20,,2684,100,99.9,,100,,Septic arthritis,,2005,2005,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:10.234Z,2015-03-16T03:17:09.594Z
1422286.3,Staphylococcus aureus DAR3162,,1422286,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422286,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3162,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3162,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228374,SAMN02403836,GCA_000610565.1,"SRR1167808,SRR1169600,SRR1172120,SRR1172437",JGTX00000000,Broad Institute,WGS,Illumina,131.0x,allpaths v. R48559,,,28,2833858,32.8,4,293576,59,15,,2645,100,99.7,,100,,Osteomyelitis,,2006,2006,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:10.753Z,2015-03-16T03:17:09.594Z
1422287.3,Staphylococcus aureus DAR3163,,1422287,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422287,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3163,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3163,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228375,SAMN02403837,GCA_000610585.1,"SRR1167805,SRR1169620,SRR1169621,SRR1172504",JGTY00000000,Broad Institute,WGS,Illumina,129.0x,allpaths v. R48559,,,17,2842119,32.8,3,457482,59,22,,2627,100,100,,100,,Osteomyelitis,,2004,2004,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:11.280Z,2015-03-16T03:17:09.594Z
1422288.3,Staphylococcus aureus DAR3166,,1422288,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422288,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR3166,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR3166,,,,MLST.Staphylococcus_aureus.100,,,,,,,,,,,,,,,,Good,2014-03-27T00:00:00Z,-,,PRJNA228376,SAMN02403838,GCA_000610605.1,"SRR1167794,SRR1169457,SRR1172417,SRR1172529",JGTZ00000000,Broad Institute,WGS,Illumina,71.0x,allpaths v. R48559,,,19,2789145,32.8,2,680980,57,20,,2549,100,99.9,0.6,100,,Osteomyelitis,,2004,2004,,Argentina,South America,Argentina,,"Human, Homo sapiens",Human,,,,Human,,,,,MRSA USA100,2014-12-08T22:52:11.939Z,2015-03-16T03:17:09.594Z
